Mandi_Name-Agmark,District_ID,District_Name-Agmark,State_Name
Talwandi Sabo,1608.0,Bhatinda,Punjab
Talwandi Sabo(Kot Fatta),1608.0,Bhatinda,Punjab
Talwandi Sabo(Shekhupura),1608.0,Bhatinda,Punjab
Teoan Pujarian,1608.0,Bhatinda,Punjab
Bhadson,1609.0,Patiala,Punjab
Bhootgarh,1609.0,Patiala,Punjab
Dakala,1609.0,Patiala,Punjab
Dudhansadhan,1609.0,Patiala,Punjab
Ghanaur,1609.0,Patiala,Punjab
Jand Mangoli,1609.0,Patiala,Punjab
Lout,1609.0,Patiala,Punjab
Mandour,1609.0,Patiala,Punjab
Marori,1609.0,Patiala,Punjab
Maru,1609.0,Patiala,Punjab
Nabha,1609.0,Patiala,Punjab
Patiala,1609.0,Patiala,Punjab
Patiala(Anaj Mandi Sanaur Road),1609.0,Patiala,Punjab
Patiala(New Anaj Mandi),1609.0,Patiala,Punjab
Patran,1609.0,Patiala,Punjab
Patran(Ghagga Mandi),1609.0,Patiala,Punjab
Pur,1609.0,Patiala,Punjab
Rajpura,1609.0,Patiala,Punjab
Samana,1609.0,Patiala,Punjab
Samana(Gajewas),1609.0,Patiala,Punjab
Samana(Kakrala),1609.0,Patiala,Punjab
Ahmedgarh,1610.0,Sangrur,Punjab
Amargarh,1610.0,Sangrur,Punjab
Badrukha,1610.0,Sangrur,Punjab
Bhawanigarh,1610.0,Sangrur,Punjab
Bhawanigarh (Rampura),1610.0,Sangrur,Punjab
Bhindran,1610.0,Sangrur,Punjab
Bhundan,1610.0,Sangrur,Punjab
Chaudna,1610.0,Sangrur,Punjab
Cheema,1610.0,Sangrur,Punjab
Cheema (Lonogal),1610.0,Sangrur,Punjab
Chhajli,1610.0,Sangrur,Punjab
Dhadhrian,1610.0,Sangrur,Punjab
Dhuri,1610.0,Sangrur,Punjab
Dirba,1610.0,Sangrur,Punjab
Duggan,1610.0,Sangrur,Punjab
Gaggarpur,1610.0,Sangrur,Punjab
Ghabdan,1610.0,Sangrur,Punjab
Hathan,1610.0,Sangrur,Punjab
Jollian,1610.0,Sangrur,Punjab
Katron,1610.0,Sangrur,Punjab
Khanauri,1610.0,Sangrur,Punjab
Khanpur,1610.0,Sangrur,Punjab
Kunganwai,1610.0,Sangrur,Punjab
Lairagaga,1610.0,Sangrur,Punjab
Lehra Gaga,1610.0,Sangrur,Punjab
Longowal,1610.0,Sangrur,Punjab
Malerkotla,1610.0,Sangrur,Punjab
Manvi,1610.0,Sangrur,Punjab
Moonak,1610.0,Sangrur,Punjab
Nagra,1610.0,Sangrur,Punjab
Namol,1610.0,Sangrur,Punjab
Sandaur,1610.0,Sangrur,Punjab
Sangrur,1610.0,Sangrur,Punjab
Sherpur,1610.0,Sangrur,Punjab
Sulargharat,1610.0,Sangrur,Punjab
Sunam,1610.0,Sangrur,Punjab
Faridkot,1612.0,Faridkot,Punjab
Faridkot (Kotsukhian),1612.0,Faridkot,Punjab
Faridkot (Machakikalan),1612.0,Faridkot,Punjab
Jaitu,1612.0,Faridkot,Punjab
Jaitu(Bajakhana),1612.0,Faridkot,Punjab
Kotkapura,1612.0,Faridkot,Punjab
Sadiq,1612.0,Faridkot,Punjab
Ahemadpur,1613.0,Mansa,Punjab
Alisher Kalan,1613.0,Mansa,Punjab
Atla Kalan,1613.0,Mansa,Punjab
Bareta,1613.0,Mansa,Punjab
Bhikhi,1613.0,Mansa,Punjab
Birewala Dogra,1613.0,Mansa,Punjab
Boha,1613.0,Mansa,Punjab
Budalada,1613.0,Mansa,Punjab
Budhlada (Phaphre Bhaike),1613.0,Mansa,Punjab
Chak Alisher,1613.0,Mansa,Punjab
Dalelwala,1613.0,Mansa,Punjab
Jhunir,1613.0,Mansa,Punjab
Kankwal Chahlan,1613.0,Mansa,Punjab
Khokhar Khurd,1613.0,Mansa,Punjab
Kishangarh SS Wala,1613.0,Mansa,Punjab
Makha,1613.0,Mansa,Punjab
Mansa,1613.0,Mansa,Punjab
Mansa (Bhamekalan),1613.0,Mansa,Punjab
Mansa (Khiala kalan),1613.0,Mansa,Punjab
Mansa(Ubha Buraj Dhilwan),1613.0,Mansa,Punjab
Reon Kalan,1613.0,Mansa,Punjab
Sardulgarh,1613.0,Mansa,Punjab
Udat Bhagta Ram,1613.0,Mansa,Punjab
Ajitwal,1616.0,Moga,Punjab
Ajitwal (Chogawan),1616.0,Moga,Punjab
Ajitwal (Dala),1616.0,Moga,Punjab
Badhni Kalan,1616.0,Moga,Punjab
Badhni Kallan (Bilaspur),1616.0,Moga,Punjab
Baghapurana,1616.0,Moga,Punjab
Dharamkot,1616.0,Moga,Punjab
Fatehgarh Panjtoor,1616.0,Moga,Punjab
Kot ise Khan,1616.0,Moga,Punjab
Moga,1616.0,Moga,Punjab
Moga(Charik),1616.0,Moga,Punjab
Moga(Khosa Pando),1616.0,Moga,Punjab
Moga(Khukhrana),1616.0,Moga,Punjab
Nihal Singh Wala,1616.0,Moga,Punjab
Nihal Singh Wala (Himmatpura),1616.0,Moga,Punjab
Nihal Singh Wala (Rautan),1616.0,Moga,Punjab
Bakthgarh,1619.0,Barnala,Punjab
Barnala,1619.0,Barnala,Punjab
Bhadaur,1619.0,Barnala,Punjab
Bhadaur(Sehna),1619.0,Barnala,Punjab
Bhotna,1619.0,Barnala,Punjab
Dhanaula,1619.0,Barnala,Punjab
Dhanula (Kaleke),1619.0,Barnala,Punjab
Gehal,1619.0,Barnala,Punjab
Gurm,1619.0,Barnala,Punjab
Jagjitpura,1619.0,Barnala,Punjab
Khiali,1619.0,Barnala,Punjab
Maur Maqsudan,1619.0,Barnala,Punjab
Mehal Kalan,1619.0,Barnala,Punjab
Mehal Kallan (ChananWal),1619.0,Barnala,Punjab
Tapa,1619.0,Barnala,Punjab
Tapa(Sadar Bazar),1619.0,Barnala,Punjab
Tapa(Tapa Mandi),1619.0,Barnala,Punjab
Bamial,1622.0,Pathankot,Punjab
Narot J Singh,1622.0,Pathankot,Punjab
Pathankot,1622.0,Pathankot,Punjab
Pathankot (Kanwa),1622.0,Pathankot,Punjab
Abohar,1623.0,Fazilka,Punjab
Fazilka,1623.0,Fazilka,Punjab
Fazilka (Ladhuka),1623.0,Fazilka,Punjab
Jalalabad,1623.0,Fazilka,Punjab
Ajmer (Grain),1701.0,Ajmer,Rajasthan
Ajmer(F&V),1701.0,Ajmer,Rajasthan
Beawar,1701.0,Ajmer,Rajasthan
Bijay Nagar,1701.0,Ajmer,Rajasthan
Kekri,1701.0,Ajmer,Rajasthan
Kishangarh,1701.0,Ajmer,Rajasthan
Madanganj Kishanganj,1701.0,Ajmer,Rajasthan
Naseerabad,1701.0,Ajmer,Rajasthan
Sarwar,1701.0,Ajmer,Rajasthan
Vijay Nagar(Gulabpura),1701.0,Ajmer,Rajasthan
Alwar,1702.0,Alwar,Rajasthan
Alwar(FV),1702.0,Alwar,Rajasthan
Badi,1702.0,Alwar,Rajasthan
Bahroad,1702.0,Alwar,Rajasthan
Bansoor,1702.0,Alwar,Rajasthan
Behror,1702.0,Alwar,Rajasthan
Bhusawar,1702.0,Alwar,Rajasthan
Gopalgarh,1702.0,Alwar,Rajasthan
Govindgarh,1702.0,Alwar,Rajasthan
Jurhera,1702.0,Alwar,Rajasthan
Kathumar,1702.0,Alwar,Rajasthan
Khairthal,1702.0,Alwar,Rajasthan
Khedh(Bodaramev),1702.0,Alwar,Rajasthan
Khedli(laxmangarh),1702.0,Alwar,Rajasthan
Kherli,1702.0,Alwar,Rajasthan
Kishangarhbas,1702.0,Alwar,Rajasthan
Malakhere,1702.0,Alwar,Rajasthan
Nadoti,1702.0,Alwar,Rajasthan
Narayanpur,1702.0,Alwar,Rajasthan
Pahadai,1702.0,Alwar,Rajasthan
Raini,1702.0,Alwar,Rajasthan
Rajgarh,1702.0,Alwar,Rajasthan
Ramgarh,1702.0,Alwar,Rajasthan
Roopbas,1702.0,Alwar,Rajasthan
Sikri,1702.0,Alwar,Rajasthan
Tijara,1702.0,Alwar,Rajasthan
Todabhim,1702.0,Alwar,Rajasthan
Weir,1702.0,Alwar,Rajasthan
Zerota,1702.0,Alwar,Rajasthan
Banswara,1703.0,Banswara,Rajasthan
Balotra,1704.0,Barmer,Rajasthan
Barmer,1704.0,Barmer,Rajasthan
Chohtan,1704.0,Barmer,Rajasthan
Dhorimanna,1704.0,Barmer,Rajasthan
Bayana,1705.0,Bharatpur,Rajasthan
Bharatpur,1705.0,Bharatpur,Rajasthan
Bharatpur(Kumer),1705.0,Bharatpur,Rajasthan
Deeg,1705.0,Bharatpur,Rajasthan
Kama,1705.0,Bharatpur,Rajasthan
Nadwai,1705.0,Bharatpur,Rajasthan
Nagar,1705.0,Bharatpur,Rajasthan
Pahari,1705.0,Bharatpur,Rajasthan
Bhilwara,1706.0,Bhilwara,Rajasthan
Bigod,1706.0,Bhilwara,Rajasthan
Bijolia,1706.0,Bhilwara,Rajasthan
Gangapur,1706.0,Bhilwara,Rajasthan
Jahajpur,1706.0,Bhilwara,Rajasthan
Kotdi,1706.0,Bhilwara,Rajasthan
Mandalgarh,1706.0,Bhilwara,Rajasthan
Shahpura,1706.0,Bhilwara,Rajasthan
Bajju,1707.0,Bikaner,Rajasthan
Bhuhana,1707.0,Bikaner,Rajasthan
Bikaner (Grain),1707.0,Bikaner,Rajasthan
Bikaner(F&V),1707.0,Bikaner,Rajasthan
Bikaner(Wool Mandi),1707.0,Bikaner,Rajasthan
Dungargarh,1707.0,Bikaner,Rajasthan
Guda(Godaji),1707.0,Bikaner,Rajasthan
Khajuwala,1707.0,Bikaner,Rajasthan
Khetri,1707.0,Bikaner,Rajasthan
Kolayat,1707.0,Bikaner,Rajasthan
Loonkarnser,1707.0,Bikaner,Rajasthan
Lunkaransar,1707.0,Bikaner,Rajasthan
Mukundgarh,1707.0,Bikaner,Rajasthan
Nokha,1707.0,Bikaner,Rajasthan
Pugal Road Bikaner,1707.0,Bikaner,Rajasthan
Sridungargarh,1707.0,Bikaner,Rajasthan
Bundi,1708.0,Bundi,Rajasthan
DEI(Bundi),1708.0,Bundi,Rajasthan
Keshoraipatan,1708.0,Bundi,Rajasthan
Sumerganj,1708.0,Bundi,Rajasthan
Badrisadri,1709.0,Chittorgarh,Rajasthan
Begu,1709.0,Chittorgarh,Rajasthan
Chittorgarh,1709.0,Chittorgarh,Rajasthan
Fatehnagar,1709.0,Chittorgarh,Rajasthan
Kapasan,1709.0,Chittorgarh,Rajasthan
Nimbahera,1709.0,Chittorgarh,Rajasthan
Pratapgarh,1709.0,Chittorgarh,Rajasthan
Dholpur,1710.0,Dholpur,Rajasthan
Dungarpur,1711.0,Dungarpur,Rajasthan
27-A,1712.0,Ganganagar,Rajasthan
50-GB,1712.0,Ganganagar,Rajasthan
Anoopgarh,1712.0,Ganganagar,Rajasthan
Beenjhwaila,1712.0,Ganganagar,Rajasthan
Behrampur Bodla,1712.0,Ganganagar,Rajasthan
Binjbayla,1712.0,Ganganagar,Rajasthan
Dablirathan,1712.0,Ganganagar,Rajasthan
Fefana,1712.0,Ganganagar,Rajasthan
Gajsinghpur,1712.0,Ganganagar,Rajasthan
Gharsana,1712.0,Ganganagar,Rajasthan
Hirnawali,1712.0,Ganganagar,Rajasthan
Jaitsar,1712.0,Ganganagar,Rajasthan
Jakhrawali,1712.0,Ganganagar,Rajasthan
Jhana chank,1712.0,Ganganagar,Rajasthan
Jodhewala,1712.0,Ganganagar,Rajasthan
Kesarisinghpur,1712.0,Ganganagar,Rajasthan
Ladhuwala,1712.0,Ganganagar,Rajasthan
Lakhasar,1712.0,Ganganagar,Rajasthan
Lakhia,1712.0,Ganganagar,Rajasthan
Lalgarh Jatan,1712.0,Ganganagar,Rajasthan
Lathawali,1712.0,Ganganagar,Rajasthan
Mahiyawali,1712.0,Ganganagar,Rajasthan
Moranjakhari,1712.0,Ganganagar,Rajasthan
Naharawali,1712.0,Ganganagar,Rajasthan
Padampur,1712.0,Ganganagar,Rajasthan
Pakkasarna,1712.0,Ganganagar,Rajasthan
Pallu,1712.0,Ganganagar,Rajasthan
Paniyawali,1712.0,Ganganagar,Rajasthan
Patroda,1712.0,Ganganagar,Rajasthan
Raisingh Nagar,1712.0,Ganganagar,Rajasthan
Ramsara Jakhran,1712.0,Ganganagar,Rajasthan
Ramsingpur,1712.0,Ganganagar,Rajasthan
Rawla,1712.0,Ganganagar,Rajasthan
RD 36 5,1712.0,Ganganagar,Rajasthan
Ridmalsar,1712.0,Ganganagar,Rajasthan
Sadulshahar,1712.0,Ganganagar,Rajasthan
Samejakothi,1712.0,Ganganagar,Rajasthan
Selempura,1712.0,Ganganagar,Rajasthan
Sri Karanpur,1712.0,Ganganagar,Rajasthan
Sri Vijayanagar,1712.0,Ganganagar,Rajasthan
Sriganganagar,1712.0,Ganganagar,Rajasthan
Sriganganagar(F&V),1712.0,Ganganagar,Rajasthan
Sujawalpur,1712.0,Ganganagar,Rajasthan
Sukhchainpura,1712.0,Ganganagar,Rajasthan
Talwara Jheel,1712.0,Ganganagar,Rajasthan
Tibbi,1712.0,Ganganagar,Rajasthan
Vinayak Krishi-Mandi Yard,1712.0,Ganganagar,Rajasthan
Aligarh gon,1713.0,Jaipur,Rajasthan
Bagru,1713.0,Jaipur,Rajasthan
Chaksu,1713.0,Jaipur,Rajasthan
Chomu,1713.0,Jaipur,Rajasthan
Chomu(F&V),1713.0,Jaipur,Rajasthan
Dun,1713.0,Jaipur,Rajasthan
Jaipur (Grain),1713.0,Jaipur,Rajasthan
Jaipur(Bassi),1713.0,Jaipur,Rajasthan
Jaipur(F&V),1713.0,Jaipur,Rajasthan
Jaipur(Grain)(Chandpole),1713.0,Jaipur,Rajasthan
Jaipur(Grain)(Sodala),1713.0,Jaipur,Rajasthan
Janta Market,1713.0,Jaipur,Rajasthan
Kishan Renwal(Fulera),1713.0,Jaipur,Rajasthan
Kishan Renwal(Sambhar),1713.0,Jaipur,Rajasthan
Kishangarh Renwal,1713.0,Jaipur,Rajasthan
Kotputli,1713.0,Jaipur,Rajasthan
Kotputli(Pawla),1713.0,Jaipur,Rajasthan
Lawan,1713.0,Jaipur,Rajasthan
Rajdhani Mandi (Kukarkheda),1713.0,Jaipur,Rajasthan
Sanganer,1713.0,Jaipur,Rajasthan
Jaisalmer,1714.0,Jaisalmer,Rajasthan
Mohangarh,1714.0,Jaisalmer,Rajasthan
Bheenmal(Ranlwada),1715.0,Jalore,Rajasthan
Bhinmal,1715.0,Jalore,Rajasthan
Jalore,1715.0,Jalore,Rajasthan
Sanchor,1715.0,Jalore,Rajasthan
Aklera,1716.0,Jhalawar,Rajasthan
Bhawani Mandi,1716.0,Jhalawar,Rajasthan
Bhawani Mandi(Choumehla),1716.0,Jhalawar,Rajasthan
Bhawani Mandi(Raipur),1716.0,Jhalawar,Rajasthan
Dug,1716.0,Jhalawar,Rajasthan
Jhalarapatan,1716.0,Jhalawar,Rajasthan
Khanpur,1716.0,Jhalawar,Rajasthan
Pidawa,1716.0,Jhalawar,Rajasthan
Bisau,1717.0,Jhunjunu,Rajasthan
Chirwa,1717.0,Jhunjunu,Rajasthan
Jhunjhunu,1717.0,Jhunjunu,Rajasthan
Nawalgarh,1717.0,Jhunjunu,Rajasthan
Bansi,1718.0,Jodhpur,Rajasthan
Bilara,1718.0,Jodhpur,Rajasthan
Jodhpur (Grain)(Mandor),1718.0,Jodhpur,Rajasthan
Jodhpur(F&V)(Bhadwasia),1718.0,Jodhpur,Rajasthan
Jodhpur(F&V)(Paota),1718.0,Jodhpur,Rajasthan
Jodhpur(Grain)(Bhagat Ki Kothi),1718.0,Jodhpur,Rajasthan
Jodhpur(Grain)(Phalodi),1718.0,Jodhpur,Rajasthan
Mathania,1718.0,Jodhpur,Rajasthan
Pipar City,1718.0,Jodhpur,Rajasthan
Bahrawandakhurd,1719.0,Kota,Rajasthan
Bakani,1719.0,Kota,Rajasthan
Bhadoti,1719.0,Kota,Rajasthan
Bhiya,1719.0,Kota,Rajasthan
Boli,1719.0,Kota,Rajasthan
Chechat,1719.0,Kota,Rajasthan
Chitava,1719.0,Kota,Rajasthan
Choth ka barwara,1719.0,Kota,Rajasthan
Hindoli,1719.0,Kota,Rajasthan
Itawa,1719.0,Kota,Rajasthan
Kapren,1719.0,Kota,Rajasthan
Khandar,1719.0,Kota,Rajasthan
Kishanpura borda,1719.0,Kota,Rajasthan
Kota,1719.0,Kota,Rajasthan
Kota (FV),1719.0,Kota,Rajasthan
Kota(Mandana),1719.0,Kota,Rajasthan
Kundanpur,1719.0,Kota,Rajasthan
Mangrole,1719.0,Kota,Rajasthan
Manohararthana,1719.0,Kota,Rajasthan
Palaytha,1719.0,Kota,Rajasthan
Panwar,1719.0,Kota,Rajasthan
Pirawa,1719.0,Kota,Rajasthan
Ramaganj Mandi,1719.0,Kota,Rajasthan
Ramgang Mandi(Bapawarkala),1719.0,Kota,Rajasthan
Ramgang Mandi(Samod),1719.0,Kota,Rajasthan
Ratlai,1719.0,Kota,Rajasthan
Sangod,1719.0,Kota,Rajasthan
Sarolakalan,1719.0,Kota,Rajasthan
Siswali,1719.0,Kota,Rajasthan
Sitapura,1719.0,Kota,Rajasthan
Sultanpur,1719.0,Kota,Rajasthan
Deedwana,1720.0,Nagaur,Rajasthan
Deedwana(Choti Khatu),1720.0,Nagaur,Rajasthan
Degana,1720.0,Nagaur,Rajasthan
Jayal,1720.0,Nagaur,Rajasthan
Kheenwsar,1720.0,Nagaur,Rajasthan
Kuchaman City,1720.0,Nagaur,Rajasthan
Merta City,1720.0,Nagaur,Rajasthan
Nagaur,1720.0,Nagaur,Rajasthan
Nagaur(Jayal),1720.0,Nagaur,Rajasthan
Nagour(FV),1720.0,Nagaur,Rajasthan
Bali,1721.0,Pali,Rajasthan
Jaitaran,1721.0,Pali,Rajasthan
Pali,1721.0,Pali,Rajasthan
Rani,1721.0,Pali,Rajasthan
Sojat City,1721.0,Pali,Rajasthan
Sojat Road,1721.0,Pali,Rajasthan
Sumerpur,1721.0,Pali,Rajasthan
Gangapur City,1722.0,Swai Madhopur,Rajasthan
Gangapurcity(Old Lal mandi),1722.0,Swai Madhopur,Rajasthan
Sawai Madhopur,1722.0,Swai Madhopur,Rajasthan
Fatehpur,1723.0,Sikar,Rajasthan
Neem Ka Thana,1723.0,Sikar,Rajasthan
Palsana,1723.0,Sikar,Rajasthan
Sikar,1723.0,Sikar,Rajasthan
Sri Madhopur,1723.0,Sikar,Rajasthan
Surajgarh,1723.0,Sikar,Rajasthan
Abu Road,1724.0,Sirohi,Rajasthan
Deoli,1725.0,Tonk,Rajasthan
Dooni,1725.0,Tonk,Rajasthan
Malpura,1725.0,Tonk,Rajasthan
Malpura(Todaraisingh),1725.0,Tonk,Rajasthan
Niwai,1725.0,Tonk,Rajasthan
Todaraisingh,1725.0,Tonk,Rajasthan
Tonk,1725.0,Tonk,Rajasthan
Uniyara,1725.0,Tonk,Rajasthan
Akola,1726.0,Udaipur,Rajasthan
Ashpur,1726.0,Udaipur,Rajasthan
Bahdsora,1726.0,Udaipur,Rajasthan
Baraodia,1726.0,Udaipur,Rajasthan
Bassi,1726.0,Udaipur,Rajasthan
Bhadesar,1726.0,Udaipur,Rajasthan
Bhindsar,1726.0,Udaipur,Rajasthan
Chinch,1726.0,Udaipur,Rajasthan
Choti Sadri,1726.0,Udaipur,Rajasthan
Dungla,1726.0,Udaipur,Rajasthan
Gadhi Pratapur,1726.0,Udaipur,Rajasthan
Gangrar,1726.0,Udaipur,Rajasthan
Ghatol,1726.0,Udaipur,Rajasthan
Jaavda,1726.0,Udaipur,Rajasthan
Nikumbh,1726.0,Udaipur,Rajasthan
Parsoli,1726.0,Udaipur,Rajasthan
Rahsmi,1726.0,Udaipur,Rajasthan
Rolia,1726.0,Udaipur,Rajasthan
Salumber,1726.0,Udaipur,Rajasthan
Talwara,1726.0,Udaipur,Rajasthan
Udaipur,1726.0,Udaipur,Rajasthan
Udaipur(F&V),1726.0,Udaipur,Rajasthan
Vallabhnagar,1726.0,Udaipur,Rajasthan
Churu,1727.0,Churu,Rajasthan
Ratangarh,1727.0,Churu,Rajasthan
Sadulpur,1727.0,Churu,Rajasthan
Sadulpur(ph 3),1727.0,Churu,Rajasthan
Sardar Shahar,1727.0,Churu,Rajasthan
Sujangarh(Churu),1727.0,Churu,Rajasthan
Bhadara,1730.0,Hanumangarh,Rajasthan
Goluwala,1730.0,Hanumangarh,Rajasthan
Hanumangarh,1730.0,Hanumangarh,Rajasthan
Hanumangarh Town,1730.0,Hanumangarh,Rajasthan
Hanumangarh(Urlivas),1730.0,Hanumangarh,Rajasthan
Nohar,1730.0,Hanumangarh,Rajasthan
Pilli Banga,1730.0,Hanumangarh,Rajasthan
Rawatsar,1730.0,Hanumangarh,Rajasthan
Sangriya,1730.0,Hanumangarh,Rajasthan
Suratgarh,1730.0,Hanumangarh,Rajasthan
Bandikui,1732.0,Dausa,Rajasthan
Bandikui(Geejgarh),1732.0,Dausa,Rajasthan
Dausa,1732.0,Dausa,Rajasthan
Lalsot,1732.0,Dausa,Rajasthan
Lalsot(Mandabari),1732.0,Dausa,Rajasthan
Mahua Mandabar(Mahua),1732.0,Dausa,Rajasthan
Mahuwa Mandawar,1732.0,Dausa,Rajasthan
Rajasamand,1733.0,Rajasamand,Rajasthan
Hindoun,1734.0,Karauli,Rajasthan
Karauli,1734.0,Karauli,Rajasthan
Anta,1735.0,Baran,Rajasthan
Atru,1735.0,Baran,Rajasthan
Atru(Kawai Salpura),1735.0,Baran,Rajasthan
Baran,1735.0,Baran,Rajasthan
Chhabra,1735.0,Baran,Rajasthan
Chhabra(Chhipabadod),1735.0,Baran,Rajasthan
Nahargarh,1735.0,Baran,Rajasthan
Samraniyan,1735.0,Baran,Rajasthan
Dhariyavad,1729.0,Pratapgarh,Rajasthan
Mangan,2201.0,North Sikkim (Mangan),Sikkim
East Shikkim,2202.0,East,Sikkim
Gangtok,2202.0,East,Sikkim
Rangpo,2202.0,East,Sikkim
Rangpo Check Post,2202.0,East,Sikkim
Kamling,2203.0,South Sikkim (Namchi),Sikkim
Melli,2203.0,South Sikkim (Namchi),Sikkim
Namchi,2203.0,South Sikkim (Namchi),Sikkim
Gyalsing,2204.0,West Sikkim (Gyalsing),Sikkim
Acharapakkam,1801.0,Kancheepuram,Tamil Nadu
Chengalpattu,1801.0,Kancheepuram,Tamil Nadu
Gummidipoondy,1801.0,Kancheepuram,Tamil Nadu
Kanchipuram,1801.0,Kancheepuram,Tamil Nadu
Maduranthagam,1801.0,Kancheepuram,Tamil Nadu
Nazerethpet,1801.0,Kancheepuram,Tamil Nadu
Pallipattu,1801.0,Kancheepuram,Tamil Nadu
Ponner,1801.0,Kancheepuram,Tamil Nadu
Sunguvarchatram,1801.0,Kancheepuram,Tamil Nadu
Thirukkalukundram,1801.0,Kancheepuram,Tamil Nadu
Tiruttani,1801.0,Kancheepuram,Tamil Nadu
Uthiramerur,1801.0,Kancheepuram,Tamil Nadu
Uthukottai,1801.0,Kancheepuram,Tamil Nadu
Redhills,1803.0,Thiruvellore,Tamil Nadu
Tiruvellore,1803.0,Thiruvellore,Tamil Nadu
Lalgudi,1808.0,Thiruchirappalli,Tamil Nadu
Manachanallur,1808.0,Thiruchirappalli,Tamil Nadu
Manapparai,1808.0,Thiruchirappalli,Tamil Nadu
Thuraiyur,1808.0,Thiruchirappalli,Tamil Nadu
Trichy,1808.0,Thiruchirappalli,Tamil Nadu
Ambasamudram,1813.0,Thirunelveli,Tamil Nadu
Sankarankovil,1813.0,Thirunelveli,Tamil Nadu
Thenkasi,1813.0,Thirunelveli,Tamil Nadu
Tirunelvali,1813.0,Thirunelveli,Tamil Nadu
Appta,1815.0,Nagercoil (Kannyiakumari),Tamil Nadu
Eathamozhi,1815.0,Nagercoil (Kannyiakumari),Tamil Nadu
Kalliakavillai,1815.0,Nagercoil (Kannyiakumari),Tamil Nadu
Kanayakumari,1815.0,Nagercoil (Kannyiakumari),Tamil Nadu
Kulasekaram,1815.0,Nagercoil (Kannyiakumari),Tamil Nadu
Monday Market,1815.0,Nagercoil (Kannyiakumari),Tamil Nadu
Thoduvetty,1815.0,Nagercoil (Kannyiakumari),Tamil Nadu
Vadaseri,1815.0,Nagercoil (Kannyiakumari),Tamil Nadu
Devakottai,1826.0,Sivaganga,Tamil Nadu
Karaikudi,1826.0,Sivaganga,Tamil Nadu
Manamadurai,1826.0,Sivaganga,Tamil Nadu
Singampuneri,1826.0,Sivaganga,Tamil Nadu
Arani,1827.0,Thiruvannamalai,Tamil Nadu
Chengam,1827.0,Thiruvannamalai,Tamil Nadu
Chethupattu,1827.0,Thiruvannamalai,Tamil Nadu
Cheyyar,1827.0,Thiruvannamalai,Tamil Nadu
Desur,1827.0,Thiruvannamalai,Tamil Nadu
Dusi,1827.0,Thiruvannamalai,Tamil Nadu
Kilpennathur,1827.0,Thiruvannamalai,Tamil Nadu
Mangala Mamandur,1827.0,Thiruvannamalai,Tamil Nadu
Pernamallur,1827.0,Thiruvannamalai,Tamil Nadu
Polur(Thiruvannamalai),1827.0,Thiruvannamalai,Tamil Nadu
Thellar,1827.0,Thiruvannamalai,Tamil Nadu
Thiruvannamalai,1827.0,Thiruvannamalai,Tamil Nadu
Tukkapettai,1827.0,Thiruvannamalai,Tamil Nadu
Vanapuram,1827.0,Thiruvannamalai,Tamil Nadu
Vandavasi,1827.0,Thiruvannamalai,Tamil Nadu
Vettavalam,1827.0,Thiruvannamalai,Tamil Nadu
Kovilpatti,1828.0,Tuticorin,Tamil Nadu
Thoothukudi,1828.0,Tuticorin,Tamil Nadu
Vilathikulam,1828.0,Tuticorin,Tamil Nadu
Bhuvanagiri,1802.0,Cuddalore,Tamil Nadu
Chidambaram,1802.0,Cuddalore,Tamil Nadu
Cuddalore,1802.0,Cuddalore,Tamil Nadu
Kattumaner koil,1802.0,Cuddalore,Tamil Nadu
Kurinchipadi,1802.0,Cuddalore,Tamil Nadu
Panruti,1802.0,Cuddalore,Tamil Nadu
Sethiathoppu,1802.0,Cuddalore,Tamil Nadu
Shrimushnam,1802.0,Cuddalore,Tamil Nadu
Tittakudi,1802.0,Cuddalore,Tamil Nadu
Virudhachalam,1802.0,Cuddalore,Tamil Nadu
Ambur,1803.0,Vellore,Tamil Nadu
Ammoor,1803.0,Vellore,Tamil Nadu
Arcot,1803.0,Vellore,Tamil Nadu
Arkonam,1803.0,Vellore,Tamil Nadu
Gudiyatham,1803.0,Vellore,Tamil Nadu
Kalavai,1803.0,Vellore,Tamil Nadu
Katpadi,1803.0,Vellore,Tamil Nadu
Katpadi(Uzhavar Santhai),1803.0,Vellore,Tamil Nadu
Kaveripakkam,1803.0,Vellore,Tamil Nadu
Thimiri,1803.0,Vellore,Tamil Nadu
Thirupathur,1803.0,Vellore,Tamil Nadu
Vaniyambadi,1803.0,Vellore,Tamil Nadu
Vellore,1803.0,Vellore,Tamil Nadu
Attur,1804.0,Salem,Tamil Nadu
Gangavalli,1804.0,Salem,Tamil Nadu
Karumanturai,1804.0,Salem,Tamil Nadu
Kolathur,1804.0,Salem,Tamil Nadu
Konganapuram,1804.0,Salem,Tamil Nadu
Konganapuram (Agri. Coop. Marketing Society),1804.0,Salem,Tamil Nadu
Omalur,1804.0,Salem,Tamil Nadu
Rasipuram(Agri. Coop. Marketing Society),1804.0,Salem,Tamil Nadu
Salem,1804.0,Salem,Tamil Nadu
Thalaivasal,1804.0,Salem,Tamil Nadu
Thammampati,1804.0,Salem,Tamil Nadu
Tiruchengode(Agri. Coop. Marketing Society),1804.0,Salem,Tamil Nadu
Vazhapadi,1804.0,Salem,Tamil Nadu
Arur,1805.0,Dharmapuri,Tamil Nadu
Dharampuri,1805.0,Dharmapuri,Tamil Nadu
